I	151	*	1	43	57.4	+	13	12	9	
I	152	*	1	44	1.2	+	13	4	28	14.9
I	153	*	1	44	36.0	+	12	37	4	
I	154	*	1	45	16.2	+	10	38	59	14.0
I	155	*	1	47	32.0	+	60	36	42	
I	156	*	1	45	29.1	+	10	33	12	13.5
I	157	*	1	45	42.3	+	12	52	24	
I	158	*	1	45	53.4	-	6	56	7	15.1
I	159	*	1	46	25.0	-	8	38	12	13.2
I	160	*	1	46	29.5	-	13	14	50	13.9
I	161	*	1	48	43.8	+	10	30	30	13.8
I	162	*	1	48	53.4	+	10	31	20	12.7
I	163	*	1	49	15.0	+	20	42	38	13.0
I	164	*	1	49	8.4	-	3	54	16	13.1
I	165	*	1	50	14.1	+	27	38	46	12.4
I	166	*	1	52	22.0	+	61	51	12	11.7
I	167	*	1	51	8.5	+	21	54	45	13.1
I	168	*	1	50	27.5	-	8	31	25	14.2
I	169	*	1	50	39.3	-	12	40	45	15.3
I	170	*	1	51	57.4	-	8	31	2	14.4
I	171	*	1	55	10.3	+	35	16	55	12.2
I	172	*	1	54	54.2	+	0	48	42	14.0
I	173	*	1	55	57.1	+	1	17	5	14.0
I	174	*	1	56	16.1	+	3	45	45	13.3
I	175	*	1	56	18.8	+	1	19	57	14.3
I	176	*	1	56	53.5	-	2	1	8	14.0
I	177	*	1	57	0.6	-	0	5	21	14.6
I	178	*	1	58	54.9	+	36	40	30	13.3
I	179	*	2	0	11.5	+	38	1	17	12.6
I	180	*	2	0	0.3	+	23	36	18	14.6
I	181	*	2	0	2.3	+	23	39	33	14.7
I	182	*	1	59	51.7	+	7	24	44	13.7
I	183	*	1	59	33.9	-	5	20	50	13.9
I	184	*	1	59	51.1	-	6	50	26	13.8
I	185	*	2	0	6.1	-	1	31	40	15.4
I	186	*	2	0	23.9	-	1	33	12	14.5
I	186		2	0	25.3	-	1	33	2	14.6
I	187	*	2	1	30.7	+	26	28	52	12.9
I	187		2	1	33.8	+	26	29	5	13.0
I	188	*	2	1	46.5	+	26	32	49	13.8
I	189	*	2	1	52.9	+	23	33	4	13.9
I	190	*	2	2	7.2	+	23	33	1	14.1
I	191	*	2	2	29.4	+	18	22	22	12.7
I	192	*	2	2	32.4	+	16	0	51	13.5
I	193	*	2	2	31.0	+	11	5	35	13.4
I	194	*	2	3	5.1	+	2	36	50	14.4
I	195	*	2	3	44.6	+	14	42	33	13.0
I	196	*	2	3	49.7	+	14	44	21	12.9
I	197	*	2	4	4.9	+	2	47	12	13.5
I	198	*	2	6	3.1	+	9	17	46	13.8
I	199	*	2	6	19.4	+	9	13	38	14.0
I	200	*	2	5	26.6	+	31	10	32	12.9
I	201	*	2	7	15.2	+	9	6	56	16.0
I	202	*	2	7	28.6	+	9	10	7	14.3
I	203	*	2	7	29.6	+	9	7	23	16.1
I	204	*	2	7	27.0	-	1	25	47	14.7
I	205	*	2	7	27.6	-	2	5	31	13.6
I	206	*	2	9	30.8	-	6	58	8	14.2
I	207	*	2	9	39.4	-	6	55	21	13.9
I	208	*	2	8	27.8	+	6	23	41	13.4
I	209	*	2	8	58.6	-	7	3	33	13.1
I	210	*	2	9	28.3	-	9	40	47	13.1
I	211	*	2	11	8.0	+	3	51	7	13.2
I	212	*	2	13	38.2	+	16	35	40	14.7
I	213	*	2	14	4.2	+	16	27	22	13.8
I	214	*	2	14	5.7	+	5	10	34	14.2
I	215	*	2	14	9.3	-	6	48	22	14.8
I	216	*	2	15	55.3	-	2	0	53	14.3
I	217	*	2	16	10.6	-	11	55	32	13.6
I	218	*	2	17	7.2	+	1	16	57	14.9
I	219	*	2	18	38.7	-	6	54	11	13.4
I	220	*	2	19	11.9	-	12	46	53	14.5
